"date","product_id","product_count","customer_count","sale_price"
"2023-02-06","85","7","6","28.36"
"2023-02-06","86","6","6","30.99"
"2023-02-06","87","8","8","13.14"
"2023-02-06","89","9","8","82.16"
"2023-02-06","90","20","19","8.39"
"2023-02-06","92","9","8","82.34"
"2023-02-06","93","9","8","208.8"
"2023-02-06","94","22","21","27.37"
"2023-02-06","96","9","8","47.21"
"2023-02-06","97","7","6","18.37"
"2023-02-06","98","8","7","19.64"
"2023-02-06","99","7","6","66.91"
"2023-02-07","0","9","8","17.73"
"2023-02-07","2","9","8","44.54"
"2023-02-07","4","9","9","47.68"
"2023-02-07","5","9","8","58.57"
"2023-02-07","7","8","7","52.97"
"2023-02-07","8","8","8","48.51"
"2023-02-07","9","9","7","13.75"
"2023-02-07","10","7","6","16.08"
"2023-02-07","11","9","8","25.8"
"2023-02-07","13","8","7","73.87"
"2023-02-07","14","8","7","36.7"
"2023-02-07","15","8","7","39.5"
"2023-02-07","16","8","7","41.34"
"2023-02-07","17","7","6","20.02"
"2023-02-07","18","7","7","34.96"
"2023-02-07","22","6","6","15.52"
"2023-02-07","23","7","7","24.04"
"2023-02-07","24","7","7","18.98"
"2023-02-07","25","9","9","29.86"
"2023-02-07","26","11","11","42.9"
"2023-02-07","27","9","8","24.23"
"2023-02-07","28","8","8","53.85"
"2023-02-07","29","6","5","9.02"
"2023-02-07","31","10","9","44.33"
"2023-02-07","32","8","8","11.73"
"2023-02-07","33","10","9","14.7"
"2023-02-07","35","10","9","36.41"
"2023-02-07","36","8","7","174.35"
"2023-02-07","37","10","8","17.94"
"2023-02-07","39","7","6","34.28"
"2023-02-07","40","6","5","13.84"
"2023-02-07","41","8","7","27.9"
"2023-02-07","44","7","6","50.71"
"2023-02-07","46","8","7","42.15"
"2023-02-07","47","7","6","8.66"
"2023-02-07","49","8","8","28.6"
"2023-02-07","51","9","9","23.25"
"2023-02-07","52","10","10","52.21"
"2023-02-07","54","9","9","19.39"
"2023-02-07","55","8","6","17.64"
"2023-02-07","59","8","7","71.79"
"2023-02-07","60","8","7","66.34"
"2023-02-07","61","6","5","54.96"
"2023-02-07","62","6","6","82.44"
"2023-02-07","63","9","9","88.16"
"2023-02-07","65","8","7","56.35"
"2023-02-07","66","9","8","189.21"
"2023-02-07","67","8","8","34.13"
"2023-02-07","68","12","11","34.42"
"2023-02-07","71","7","7","23.29"
"2023-02-07","72","8","7","24.67"
"2023-02-07","75","9","7","34.44"
"2023-02-07","76","7","6","44.94"
"2023-02-07","77","7","6","27.42"
"2023-02-07","78","7","7","28.78"
"2023-02-07","79","9","9","51.84"
"2023-02-07","80","10","10","19.71"
"2023-02-07","82","7","7","31.67"
"2023-02-07","83","9","8","25.08"
"2023-02-07","87","7","7","13.14"
"2023-02-07","92","7","7","82.34"
"2023-02-07","93","8","8","208.8"
"2023-02-07","96","9","7","47.21"
"2023-02-07","97","9","9","18.37"
"2023-02-08","0","8","7","17.73"
"2023-02-08","1","7","7","16.91"
"2023-02-08","2","8","7","44.54"
"2023-02-08","3","8","7","54.51"
"2023-02-08","4","10","8","47.68"
"2023-02-08","8","8","8","48.51"
"2023-02-08","9","9","8","13.75"
"2023-02-08","10","7","6","16.08"
"2023-02-08","11","10","9","25.8"
"2023-02-08","12","8","7","52.71"
"2023-02-08","13","9","7","73.87"
"2023-02-08","16","9","8","41.34"
"2023-02-08","17","8","7","20.02"
"2023-02-08","18","8","7","34.96"
"2023-02-08","20","8","7","44.25"
"2023-02-08","23","6","6","24.04"
"2023-02-08","24","10","8","18.98"
"2023-02-08","27","7","6","24.23"
"2023-02-08","29","9","7","9.02"
"2023-02-08","31","9","7","44.33"
"2023-02-08","33","6","5","14.7"
"2023-02-08","36","7","7","174.35"
"2023-02-08","37","9","9","17.94"
"2023-02-08","38","8","8","102.73"
"2023-02-08","39","9","9","34.28"
"2023-02-08","41","9","8","27.9"
"2023-02-08","42","8","7","34.03"
"2023-02-08","44","8","7","50.71"
"2023-02-08","45","7","7","86.55"
"2023-02-08","46","10","10","42.15"
"2023-02-08","47","7","6","8.66"
"2023-02-08","48","7","6","22.66"
"2023-02-08","50","8","7","15.6"
"2023-02-08","51","9","8","23.25"
"2023-02-08","52","7","6","52.21"
"2023-02-08","53","9","8","34.61"
"2023-02-08","54","8","7","19.39"
"2023-02-08","56","7","7","33.84"
"2023-02-08","57","6","5","23.15"
"2023-02-08","58","7","6","48.1"
"2023-02-08","59","9","9","71.79"
"2023-02-08","60","8","7","66.34"
"2023-02-08","61","8","8","54.96"
"2023-02-08","62","9","8","82.44"
"2023-02-08","63","6","5","88.16"
"2023-02-08","65","8","8","56.35"
"2023-02-08","66","8","7","189.21"
"2023-02-08","68","12","10","34.42"
"2023-02-08","69","11","9","21.8"
"2023-02-08","71","8","7","23.29"
"2023-02-08","72","8","8","24.67"
"2023-02-08","74","7","7","32.36"
"2023-02-08","75","8","8","34.44"
"2023-02-08","76","7","7","44.94"
"2023-02-08","77","9","9","27.42"
"2023-02-08","78","6","5","28.78"
"2023-02-08","79","6","5","51.84"
"2023-02-08","80","7","6","19.71"
"2023-02-08","83","7","6","25.08"
"2023-02-08","84","8","8","22.96"
"2023-02-08","86","9","8","30.99"
"2023-02-08","87","9","7","13.14"
"2023-02-08","88","8","7","21.77"
"2023-02-08","96","9","8","47.21"
"2023-02-09","1","9","7","16.91"
"2023-02-09","3","11","9","54.51"
"2023-02-09","4","10","8","47.68"
"2023-02-09","5","8","8","58.57"
"2023-02-09","9","11","10","13.75"
"2023-02-09","10","8","7","16.08"
"2023-02-09","12","9","9","52.71"
"2023-02-09","18","7","6","34.96"
"2023-02-09","19","7","7","14.79"
"2023-02-09","21","8","7","21.05"
"2023-02-09","23","7","6","24.04"
"2023-02-09","24","7","6","18.98"
"2023-02-09","25","9","9","29.86"
"2023-02-09","26","10","10","42.9"
"2023-02-09","27","9","8","24.23"
"2023-02-09","28","10","9","53.85"
"2023-02-09","30","7","7","62.05"
"2023-02-09","31","8","7","44.33"
"2023-02-09","33","9","8","14.7"
"2023-02-09","34","9","8","54.4"
"2023-02-09","35","11","9","36.41"
"2023-02-09","36","6","5","174.35"
"2023-02-09","37","10","9","17.94"
"2023-02-09","38","7","7","102.73"
"2023-02-09","39","9","7","34.28"
"2023-02-09","42","7","6","34.03"
"2023-02-09","43","8","7","24.88"
"2023-02-09","44","8","8","50.71"
"2023-02-09","45","9","7","86.55"
"2023-02-09","46","7","7","42.15"
"2023-02-09","47","7","6","8.66"
"2023-02-09","48","10","9","22.66"
"2023-02-09","50","6","6","15.6"
"2023-02-09","51","8","7","23.25"
"2023-02-09","52","7","6","52.21"
"2023-02-09","54","8","7","19.39"
"2023-02-09","55","8","7","17.64"
"2023-02-09","56","8","7","33.84"
"2023-02-09","57","9","8","23.15"
"2023-02-09","58","8","7","48.1"
"2023-02-09","59","9","9","71.79"
"2023-02-09","60","9","8","66.34"
"2023-02-09","62","8","8","82.44"
"2023-02-09","64","7","7","55.29"
"2023-02-09","66","7","7","189.21"
"2023-02-09","67","7","6","34.13"
"2023-02-09","68","10","9","34.42"
"2023-02-09","69","11","9","21.8"
"2023-02-09","71","6","5","23.29"
"2023-02-09","73","10","8","7.41"
"2023-02-09","74","8","7","32.36"
"2023-02-09","75","8","7","34.44"
"2023-02-09","76","7","6","44.94"
"2023-02-09","79","8","7","51.84"
"2023-02-09","80","9","9","19.71"
"2023-02-09","81","7","6","25.42"
"2023-02-09","84","5","5","22.96"
"2023-02-09","85","8","7","28.36"
"2023-02-09","87","8","7","13.14"
"2023-02-09","88","8","7","21.77"
"2023-02-09","89","8","7","82.16"
"2023-02-09","90","8","7","8.39"
"2023-02-09","93","8","7","208.8"
"2023-02-09","95","7","6","30.04"
"2023-02-09","96","8","8","47.21"
"2023-02-09","98","6","5","19.64"
"2023-02-10","0","8","8","17.73"
"2023-02-10","1","8","7","16.91"
"2023-02-10","3","9","9","54.51"
"2023-02-10","5","8","7","58.57"
"2023-02-10","6","8","7","25.72"
"2023-02-10","12","8","7","52.71"
"2023-02-10","13","8","7","73.87"
"2023-02-10","14","7","6","36.7"
"2023-02-10","16","8","7","41.34"
"2023-02-10","17","8","6","20.02"
"2023-02-10","18","8","8","34.96"
"2023-02-10","19","7","6","14.79"
"2023-02-10","20","7","6","44.25"
"2023-02-10","21","7","6","21.05"
"2023-02-10","22","7","6","15.52"
"2023-02-10","25","10","9","29.86"
"2023-02-10","26","10","9","42.9"
"2023-02-10","28","9","7","53.85"
"2023-02-10","30","7","6","62.05"
"2023-02-10","31","7","7","44.33"
"2023-02-10","33","8","8","14.7"
"2023-02-10","34","10","8","54.4"
"2023-02-10","35","10","9","36.41"
"2023-02-10","36","8","8","174.35"
"2023-02-10","38","9","9","102.73"
"2023-02-10","39","7","6","34.28"
"2023-02-10","42","9","8","34.03"
"2023-02-10","44","9","8","50.71"
"2023-02-10","45","9","9","86.55"
"2023-02-10","46","7","7","42.15"
"2023-02-10","47","9","9","8.66"
"2023-02-10","48","6","6","22.66"
"2023-02-10","51","7","7","23.25"
"2023-02-10","55","7","7","17.64"
"2023-02-10","59","9","9","71.79"
"2023-02-10","60","7","6","66.34"
"2023-02-10","62","8","7","82.44"
"2023-02-10","65","9","9","56.35"
"2023-02-10","67","6","5","34.13"
"2023-02-10","72","8","8","24.67"
"2023-02-10","73","8","7","7.41"
"2023-02-10","74","9","8","32.36"
"2023-02-10","75","8","7","34.44"
"2023-02-10","76","9","8","44.94"
"2023-02-10","77","9","8","27.42"
"2023-02-10","80","7","6","19.71"
"2023-02-10","81","7","7","25.42"
"2023-02-10","82","10","9","31.67"
"2023-02-10","83","9","7","25.08"
"2023-02-10","84","9","9","22.96"
"2023-02-10","85","7","6","28.36"
"2023-02-10","86","7","6","30.99"
"2023-02-10","87","7","6","13.14"
"2023-02-10","89","8","8","82.16"
"2023-02-10","90","8","8","8.39"
"2023-02-10","92","9","8","82.34"
"2023-02-10","96","8","7","47.21"
"2023-02-10","99","9","8","66.91"
"2023-02-11","0","7","7","17.73"
"2023-02-11","2","11","10","44.54"
"2023-02-11","3","10","8","54.51"
"2023-02-11","5","7","6","58.57"
"2023-02-11","7","9","8","52.97"
"2023-02-11","8","8","7","48.51"
"2023-02-11","9","11","10","13.75"
"2023-02-11","11","11","10","25.8"
"2023-02-11","14","7","6","36.7"
"2023-02-11","15","8","6","39.5"
"2023-02-11","20","8","8","44.25"
"2023-02-11","23","8","8","24.04"
"2023-02-11","26","7","7","42.9"
"2023-02-11","27","8","7","24.23"
"2023-02-11","29","7","7","9.02"
"2023-02-11","34","9","9","54.4"
"2023-02-11","36","7","7","174.35"
"2023-02-11","38","9","9","102.73"
"2023-02-11","39","9","7","34.28"
"2023-02-11","40","8","7","13.84"
"2023-02-11","42","7","7","34.03"
"2023-02-11","44","7","6","50.71"
"2023-02-11","45","8","8","86.55"
"2023-02-11","47","9","9","8.66"
"2023-02-11","49","8","8","28.6"
"2023-02-11","51","8","8","23.25"
"2023-02-11","56","7","6","33.84"
"2023-02-11","57","10","10","23.15"
"2023-02-11","58","8","8","48.1"
"2023-02-11","60","9","8","66.34"
"2023-02-11","61","9","9","54.96"
"2023-02-11","63","8","7","88.16"
"2023-02-11","69","10","8","21.8"
"2023-02-11","70","9","9","20.85"
"2023-02-11","73","7","7","7.41"
"2023-02-11","75","6","5","34.44"
"2023-02-11","77","7","6","27.42"
"2023-02-11","78","9","8","28.78"
"2023-02-11","79","7","7","51.84"
"2023-02-11","81","9","9","25.42"
"2023-02-11","82","7","6","31.67"
"2023-02-11","84","8","8","22.96"
"2023-02-11","85","8","8","28.36"
"2023-02-11","87","9","9","13.14"
"2023-02-11","88","10","10","21.77"
"2023-02-11","89","8","7","82.16"
"2023-02-11","92","8","8","82.34"
"2023-02-11","93","9","8","208.8"
"2023-02-11","94","8","8","27.37"
"2023-02-11","95","9","8","30.04"
"2023-02-11","98","7","7","19.64"
"2023-02-11","99","6","6","66.91"
"2023-02-12","0","9","9","17.73"
"2023-02-12","3","11","9","54.51"
"2023-02-12","4","8","7","47.68"
"2023-02-12","7","8","7","52.97"
"2023-02-12","9","8","7","13.75"
"2023-02-12","10","8","8","16.08"
"2023-02-12","11","9","9","25.8"
"2023-02-12","12","8","8","52.71"
"2023-02-12","13","7","6","73.87"
"2023-02-12","14","9","7","36.7"
"2023-02-12","16","8","8","41.34"
"2023-02-12","19","10","10","14.79"
"2023-02-12","21","7","7","21.05"
"2023-02-12","22","9","8","15.52"
"2023-02-12","23","9","9","24.04"
"2023-02-12","24","7","6","18.98"
"2023-02-12","28","8","7","53.85"
"2023-02-12","31","8","7","44.33"
"2023-02-12","35","10","10","36.41"
"2023-02-12","42","10","9","34.03"
"2023-02-12","43","6","5","24.88"
"2023-02-12","45","8","8","86.55"
"2023-02-12","47","8","8","8.66"
"2023-02-12","48","8","7","22.66"
"2023-02-12","53","8","8","34.61"
"2023-02-12","54","8","7","19.39"
"2023-02-12","55","9","9","17.64"
"2023-02-12","56","8","7","33.84"
"2023-02-12","58","9","8","48.1"
"2023-02-12","60","7","6","66.34"
"2023-02-12","61","8","7","54.96"
"2023-02-12","62","8","7","82.44"
"2023-02-12","64","8","8","55.29"
"2023-02-12","65","9","8","56.35"
"2023-02-12","67","8","7","34.13"
"2023-02-12","68","8","7","34.42"
"2023-02-12","69","10","8","21.8"
"2023-02-12","73","10","9","7.41"
"2023-02-12","75","8","8","34.44"
"2023-02-12","76","10","10","44.94"
"2023-02-12","78","7","7","28.78"
"2023-02-12","80","6","5","19.71"
"2023-02-12","81","8","7","25.42"
"2023-02-12","82","8","7","31.67"
"2023-02-12","85","8","7","28.36"
"2023-02-12","94","10","10","27.37"
"2023-02-12","95","9","8","30.04"
"2023-02-12","96","9","8","47.21"
"2023-02-12","98","7","7","19.64"
"2023-02-13","0","8","8","17.73"
"2023-02-13","3","10","8","54.51"
"2023-02-13","5","8","7","58.57"
"2023-02-13","6","9","8","25.72"
"2023-02-13","8","8","7","48.51"
"2023-02-13","9","9","8","13.75"
"2023-02-13","11","27","25","25.8"
"2023-02-13","14","22","22","36.7"
"2023-02-13","17","9","8","20.02"
"2023-02-13","18","9","9","34.96"
"2023-02-13","19","8","7","14.79"
"2023-02-13","22","8","8","15.52"
"2023-02-13","23","6","5","24.04"
